TEDX_M_018_SPA_0068|con poder analisar con comprender conceptos con toma de desiciones valoradas donde decimos a ver esta es la lista de pros esta es la lista de contras |con poder analisar con comprender conceptos con toma de desiciones valoradas donde decimos a ver esta es la lista de pros esta es la lista de contras 
TEDX_M_018_SPA_0069|la verdad es que al final las decisiones las tomamos con el corazón y con la sexualidad pero este cuate hace un buen trabajo no je es como un asesor |la verdad es que al final las decisiones las tomamos con el corazon y con la sexualidad pero este cuate hace un buen trabajo no je es como un asesor 
TEDX_M_018_SPA_0070|que de vez en cuando lo escuchamos y tiene buenas ideas y finalmente tenemos la espiritualidad la espiritualidad no debe confundirse con religión es decir |que de vez en cuando lo escuchamos y tiene buenas ideas y finalmente tenemos la espiritualidad la espiritualidad no debe confundirse con religion es decir 
TEDX_M_018_SPA_0071|todas las personas tenemos la capacidad y la necesidad de encontrarnos integrados al universo en que vivimos no importa si a eso le llamas ser uno |todas las personas tenemos la capacidad y la necesidad de encontrarnos integrados al universo en que vivimos no importa si a eso le llamas ser uno 
TEDX_M_018_SPA_0072|con dios o si simplemente le dices soy uno con la vida o creo en el espiritu humano y en la fuerza de los humanos no importa lo que importa es que todas las personas le damos un sentido a |con dios o si simplemente le dices soy uno con la vida o creo en el espiritu humano y en la fuerza de los humanos no importa lo que importa es que todas las personas le damos un sentido a 
TEDX_M_018_SPA_0073|nuestro estar aqui algunos se lo dan a traves de la religión pero no todo algunas personsa simplemente le encuentran en la mirada de sus hijos o en un amanecer o en hacer bien su trabajo |nuestro estar aqui algunos se lo dan a traves de la religion pero no todo algunas personsa simplemente le encuentran en la mirada de sus hijos o en un amanecer o en hacer bien su trabajo 
TEDX_M_018_SPA_0074|o en ser serviciales hay muchas maneras en las que las personas descubren su espiritualidad bien tonces estos seis canales son universales si hicieramos |o en ser serviciales hay muchas maneras en las que las personas descubren su espiritualidad bien tonces estos seis canales son universales si hicieramos 
TEDX_M_018_SPA_0075|un pequeño closeup un pequeño acercamiento lo que descubririamos es que cada uno de ellos tiene dos pisos el piso de abajo el piso de arriba |un pequeno closeup un pequeno acercamiento lo que descubririamos es que cada uno de ellos tiene dos pisos el piso de abajo el piso de arriba 
TEDX_M_018_SPA_0076|en el piso de abajo lo que hay es hábitos es decir ahí se guardan todas las memorias todos los patrones y por lo tanto ahí estan todos los patrones que damos automaticamente |en el piso de abajo lo que hay es habitos es decir ahi se guardan todas las memorias todos los patrones y por lo tanto ahi estan todos los patrones que damos automaticamente 
TEDX_M_018_SPA_0077|reacciones habitos costumbres rituales lo que hacemos cotidianamente en el piso de arriba nos encontramos la creatividad la creatividad es la |reacciones habitos costumbres rituales lo que hacemos cotidianamente en el piso de arriba nos encontramos la creatividad la creatividad es la 
TEDX_M_018_SPA_0078|exploración de nuevas posibilidades dentro de ese canal ahora como dijimos que la creatividad era combinar elementos de maneras novedosas |exploracion de nuevas posibilidades dentro de ese canal ahora como dijimos que la creatividad era combinar elementos de maneras novedosas 
TEDX_M_018_SPA_0079|pues también depende mucho de e que canal estemos hablando cuales son sus elementos los elementos de la biologia tienen que ver con lo que hace la vida los elementos de la |pues tambien depende mucho de e que canal estemos hablando cuales son sus elementos los elementos de la biologia tienen que ver con lo que hace la vida los elementos de la 
TEDX_M_018_SPA_0080|motricidad pues con el movimiento los elementos de la sexualidad son el placer etcetera los elementos los pensamientos y las formas en las que encontramos nuestra espiritualidad |motricidad pues con el movimiento los elementos de la sexualidad son el placer etcetera los elementos los pensamientos y las formas en las que encontramos nuestra espiritualidad 
TEDX_M_018_SPA_0081|tonces cada uno de estos canales tienen estos dos lados en el lado de arriba es donde estan estas facultades superiores de las que yo hablaba |tonces cada uno de estos canales tienen estos dos lados en el lado de arriba es donde estan estas facultades superiores de las que yo hablaba 
TEDX_M_018_SPA_0082|al principio las personas para realizarnos tenemos que aprendar aprender a activar la parte inteligente de cada uno de estos conductos |al principio las personas para realizarnos tenemos que aprendar aprender a activar la parte inteligente de cada uno de estos conductos 
TEDX_M_018_SPA_0083|tonces que estaría por ejemplo en la parte inteligente de la biología bueno nos no nadamas el sistema inmunologico y la capacidad de alimentarnos |tonces que estaria por ejemplo en la parte inteligente de la biologia bueno nos no nadamas el sistema inmunologico y la capacidad de alimentarnos 
TEDX_M_018_SPA_0084|y regenerarnos sino también por ejemplo como dentro de la biologia estan los cinco sentidos y la capacidad de percibir el universo pues también ahí están |y regenerarnos sino tambien por ejemplo como dentro de la biologia estan los cinco sentidos y la capacidad de percibir el universo pues tambien ahi estan 
TEDX_M_018_SPA_0085|los famosísimos sentidos ocultos la telepatía la capacida de de mover la energía de sanar otras personas de tener clarividencía |los famosisimos sentidos ocultos la telepatia la capacida de de mover la energia de sanar otras personas de tener clarividencia 
TEDX_M_018_SPA_0086|una serie de cosas que hemos escuchado casi casi como poderes sobre humanos están ahí ahí se encuentran pero primero nestra biología tiene que estar funcionando a su máximo nivel |una serie de cosas que hemos escuchado casi casi como poderes sobre humanos estan ahi ahi se encuentran pero primero nestra biologia tiene que estar funcionando a su maximo nivel 
TEDX_M_018_SPA_0087|en la parte la motricidad pues tenemos toda la capacidad de movernos de manera inteligente de usar el espacio de una manera en quee sea mas oportuna mas creativa |en la parte la motricidad pues tenemos toda la capacidad de movernos de manera inteligente de usar el espacio de una manera en quee sea mas oportuna mas creativa 
TEDX_M_018_SPA_0088|tons por supuesto en una fiesta yo puedo bailar como siempre bailó y presisamente como bailó así hasta puedo pensar otra cosa mientras que voy a hacer al rato y hasta puedo dar una conferencia |tons por supuesto en una fiesta yo puedo bailar como siempre bailo y presisamente como bailo asi hasta puedo pensar otra cosa mientras que voy a hacer al rato y hasta puedo dar una conferencia 
TEDX_M_018_SPA_0089|je si o puedo ser creativo en mis movimientos y entonces por observar a otro que se dio una vuelta y digo a ver como le hizo a ver mi amor ponte atenta a un dos tres a |je si o puedo ser creativo en mis movimientos y entonces por observar a otro que se dio una vuelta y digo a ver como le hizo a ver mi amor ponte atenta a un dos tres a 
TEDX_M_018_SPA_0090|y al ratito ya estoy inventando un paso nuevo tons lo puedo hacer con el baile lo puedo hacer con los saludos lo puedo hacer con la forma en que comó con la forma en que camino por supuesto un atleta se va |y al ratito ya estoy inventando un paso nuevo tons lo puedo hacer con el baile lo puedo hacer con los saludos lo puedo hacer con la forma en que como con la forma en que camino por supuesto un atleta se va 
TEDX_M_018_SPA_0091|mejorando y para eso es que existe un coach presisamente para decirle como puede ser mejor en lo que ya hace bastante bien entonces toda esa inteligencia esta aqui |mejorando y para eso es que existe un coach presisamente para decirle como puede ser mejor en lo que ya hace bastante bien entonces toda esa inteligencia esta aqui 
TEDX_M_018_SPA_0092|si dijimos que la sexualidad es la capacidad de disfrutar pues entonces evidentemente hay placeres cotidianos placeres que ya tu disco favorito tu comida favorita |si dijimos que la sexualidad es la capacidad de disfrutar pues entonces evidentemente hay placeres cotidianos placeres que ya tu disco favorito tu comida favorita 
TEDX_M_018_SPA_0093|tu charla favorita pero también existe en nosotros la posibilidad de descubrir nuevos placeres y ahí esta todo un potencial no necesariamente explorado por todos nosotros |tu charla favorita pero tambien existe en nosotros la posibilidad de descubrir nuevos placeres y ahi esta todo un potencial no necesariamente explorado por todos nosotros 
TEDX_M_018_SPA_0094|acá tenemos en las emociones en la parte habitual pues las emoiones condicionadas si una persona puede estar pasando un día terrible |aca tenemos en las emociones en la parte habitual pues las emoiones condicionadas si una persona puede estar pasando un dia terrible 
TEDX_M_018_SPA_0095|pero tu le dices oye como está tu hijo ay mi hija y entonces saca las fotos y le cambiaste el animo me entiendes es una reacción igual que puede estar pasando un día fantastico |pero tu le dices oye como esta tu hijo ay mi hija y entonces saca las fotos y le cambiaste el animo me entiendes es una reaccion igual que puede estar pasando un dia fantastico 
TEDX_M_018_SPA_0096|y le dices oye que pasó con el compadre ese no no me hijo de la fregada y entons ya se puso de mala y ya se le agüito el resto del día tons como puede ser que una persona responda así pus por que tiene |y le dices oye que paso con el compadre ese no no me hijo de la fregada y entons ya se puso de mala y ya se le aguito el resto del dia tons como puede ser que una persona responda asi pus por que tiene 
TEDX_M_018_SPA_0097|habitos emocionales ya tiene conectado un sentimient con cierta noticia o con cierto evento en el otro lado en la parte creativa tenemos el perdón |habitos emocionales ya tiene conectado un sentimient con cierta noticia o con cierto evento en el otro lado en la parte creativa tenemos el perdon 
TEDX_M_018_SPA_0098|que es evidentemente un acto creativo porque para yo perdonar a alguien tengo que tener primero un sentimiento de enojo de molestia de frustración y enotnces hago una resignificación del evento |que es evidentemente un acto creativo porque para yo perdonar a alguien tengo que tener primero un sentimiento de enojo de molestia de frustracion y enotnces hago una resignificacion del evento 
TEDX_M_018_SPA_0099|y finalmente lo perdono entonces esta el perdón esta el amor incondicional esta las capacidades de estar en paz por ejemplo en un ambiente hostil |y finalmente lo perdono entonces esta el perdon esta el amor incondicional esta las capacidades de estar en paz por ejemplo en un ambiente hostil 
TEDX_M_018_SPA_0100|todo lo que conocemos hoy como inteligencia emocional esta en esa parte y la podemos desarrollar todos tenemos en el intelecto pues las ideas rutinarias |todo lo que conocemos hoy como inteligencia emocional esta en esa parte y la podemos desarrollar todos tenemos en el intelecto pues las ideas rutinarias 
TEDX_M_018_SPA_0101|es decir todos ustedes contestan rápido si les preguntamos cual es su nombre o cual es su telefono o dónde viven su edad aunque ahí las chavas tienen muchas broncas |es decir todos ustedes contestan rapido si les preguntamos cual es su nombre o cual es su telefono o donde viven su edad aunque ahi las chavas tienen muchas broncas 
TEDX_M_018_SPA_0102|pera ubicar la la memoria de cuantos años tienen pero en general todo el mundo responde a por lo menos la fecha de nacimiento ejej luego ya hacen las cuentas y en la parte espiritual tenemos los rituales |pera ubicar la la memoria de cuantos anos tienen pero en general todo el mundo responde a por lo menos la fecha de nacimiento ejej luego ya hacen las cuentas y en la parte espiritual tenemos los rituales 
